"260","KidKraft Avalon Wooden Children's Desk with Hutch, Chair & Storage - White","Chair included | Sliding storage drawer | Hutch with storage cubbies | Durable paint | Sturdy wood construction | Packaged with detailed, step-by-step assembly instructions | Generous drawer for storage | Sturdy all wood construction and T-molded edges to prevent chipping or cracking | Hutch with five cubbies | Matching chair | Desk: 41.75 inch L 23.75 inch W x 32.25 inch H Chair: 15.75 inch L x 14 inch W x 29 inch H Seat: 14.75 inchH","https://images-na.ssl-images-amazon.com/images/I/41LAvl-F2QL.jpg|https://images-na.ssl-images-amazon.com/images/I/51ohme%2BFLqL.jpg|https://images-na.ssl-images-amazon.com/images/I/31mMRnvIJcL.jpg|https://images-na.ssl-images-amazon.com/images/I/31kcIwuBBZL.jpg|https://images-na.ssl-images-amazon.com/images/I/21K17dvgRwL.jpg|https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/transparent-pixel.jpg","TRUE"
"261","Eureka Dr.Seuss 'Cat in The Hat' Bulletin Board Trim and Classroom Decoration for Teachers, 12pc, 3.25'' W x 37'' L","| Includes (12) strips | Strips measure 3.25'' W x 37'' L for a total of 37'. | The Cat in the Hat classroom trim for teachers and students will transform your classroom into a colorful center for learning. | Use these great classroom decorations for projects on bulletin boards, chalkboards, doors, or windows. | Use this durable Dr. Seuss trim for years to come!","https://images-na.ssl-images-amazon.com/images/I/31x7nkSrfzL.jpg|https://images-na.ssl-images-amazon.com/images/I/61qqSqTjARL.jpg|https://images-na.ssl-images-amazon.com/images/I/61cNlszPn3L.jpg|https://images-na.ssl-images-amazon.com/images/I/51ClV5GCVEL.jpg|https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/transparent-pixel.jpg","TRUE"
"262","Eureka Peanuts Happiness Is A Snowflake Extra Wide Deco Trim, Set of 12 Reusable Strips, Each Strip Measuring 37 inch long","| Includes 12 Peanuts trim strips, 37 inch long x 3.25 inch high","https://images-na.ssl-images-amazon.com/images/I/41gWbQLCjIL.jpg|https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/transparent-pixel.jpg","TRUE"
"263","LegarÃ© Furniture Children's Furniture 3-Tier Shelf Bookcase, Storage Organizer with Adjustable Shelves for Kids Bedroom, Red and Black","ADJUSTABLE SHELVES: Smart and adjustable 12 inch wide shelving and concealed cable management makes setting a lamp or electronics on a shelve easy, clean and neat | INNOVATIVE DESIGN: LegarÃ©'s innovative and strong slot/tab design ensures extra durability with this bookcase | COLORFUL ACCENTS: Black and red colors brighten up any room and matching perfectly with LegarÃ©'s Red Race Car Collection | EASY ASSEMBLY: No tool assembly makes set up simple, tab/slot design allows all panels to easily lock together to be extremely sturdy, using no small parts | IDEAL SIZE: Bookcase measures 16 inch x 12 inch x 48 inch and includes three 12-inch wide shelves, but can accommodate up to six shelves","https://images-na.ssl-images-amazon.com/images/I/31xbGDp4CQL.jpg|https://images-na.ssl-images-amazon.com/images/I/31wUbC%2Bt7bL.jpg|https://images-na.ssl-images-amazon.com/images/I/41gMIbxBqxL.jpg|https://images-na.ssl-images-amazon.com/images/I/21qObytD4NL.jpg|https://images-na.ssl-images-amazon.com/images/I/517cr7J-JYL.jpg|https://images-na.ssl-images-amazon.com/images/I/51lrPEPUrWL.jpg|https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/transparent-pixel.jpg","TRUE"
"264","Stanley Guppy 5-Inch Blunt Tip Kids Scissors, 8-Pack, Assorted Colors (SCI5BT-8PK)","| Kid-safe blade angle protects while easily cutting through materials (for ages 4+) | Ergonomic design for smooth, comfortable cutting | Long lasting, wear-resistant stainless steel blades | Name plate window for fun personalization and identification | Comes in an assorted color pack: 2 Pink, 2 Blue, 2 Green, 2 Orange","https://images-na.ssl-images-amazon.com/images/I/41Uo51tRpNL.jpg|https://images-na.ssl-images-amazon.com/images/I/41txQirW1sL.jpg|https://images-na.ssl-images-amazon.com/images/I/41V1uQGTXSL.jpg|https://images-na.ssl-images-amazon.com/images/I/510tQcn5DKL.jpg|https://images-na.ssl-images-amazon.com/images/I/41B%2BLAFlZuL.jpg|https://images-na.ssl-images-amazon.com/images/I/4113iMT2wtL.jpg|https://images-na.ssl-images-amazon.com/images/I/61ibt7rIXkL.jpg|https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/transparent-pixel.jpg","TRUE"
"265","Steve Spangler's Glow in the Dark Slime - Atomic Glow - Atomic Slime - 1 L (33.8 fl oz) DIY Slime Kit for Kids and Classroom","| NEW AND IMPROVED SLIME: The best slime on the market just got better! You won't believe how irresistible our slime is now, with a special fluorescent ingredient added to create an eerie glow in the dark. | CREEPY HALLOWEEN SLIME: Steve Spangler's Atomic Glow Slime is the perfect slime for Halloween, but is sure to amaze and excite any time of year! | SLIME UNLIKE ANY OTHER: What makes Steve Spangler's slime formulation unlike anything else on the market is the addition of stabilizing agents that help to reduce the growth of bacteria while preserving the stretchy, stringy, gooey properties of slime that everyone loves. | GLOWING SLIME AND BLACK LIGHT KIT: In normal light, Steve Spangler's Atomic Slime Art glows as it is squished and stretchedâ€¦ put the gooey concoction under a black light and it positively shines! | EASY TO USE SCIENCE EXPERIMENT KIT: Just mix the Steve Spangler Slime Activator solution with our specially dyed PVA, turn off the lights and break out the black light. Your students will clamor to be the first to touch this eerie, oozing slime as it glows in the dark!","https://images-na.ssl-images-amazon.com/images/I/41zxxvMxn7L.jpg|https://images-na.ssl-images-amazon.com/images/I/515XRBFwDlL.jpg|https://images-na.ssl-images-amazon.com/images/I/410-XlxGDXL.jpg|https://images-na.ssl-images-amazon.com/images/I/417KL6F6QkL.jpg|https://images-na.ssl-images-amazon.com/images/I/41wQDAd73bL.jpg|https://images-na.ssl-images-amazon.com/images/I/41OGcEyAdDL.jpg|https://images-na.ssl-images-amazon.com/images/I/411S5-tngVL.jpg|https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/transparent-pixel.jpg","TRUE"
"266","NewPath Learning 10 Piece Mastering Middle School Physical Science Curriculum Mastery Flip Chart Set, Grade 5-9", inch,"https://images-na.ssl-images-amazon.com/images/I/51LsLycfO0L.jpg|https://images-na.ssl-images-amazon.com/images/I/51dU%2Bd8zf6L.jpg","TRUE"
"267","Post-it Pop-up Note Dispenser, Rose Gold, 3 Inches x 3 Inches, 1 Dispenser/Pack (WD-330-RG)","| Dispenser holds 3 inch x 3 inch Pop up Notes, Pink pad included | Post it Pop up Note Dispensers are always there when you need to capture great ideas | Specially designed dispenser stays in one place to keep your desk on trend | Notes pop up one at a time | Use for notes or reminders to yourself or others | 1 Dispenser/Pack, 1 Pad/Pack, 90 Sheets/Pad | For refills, look for the accordion shaped icon on all packages of Post it Pop up Notes | Post it Notes are recyclable | The paper in Post it Notes is sourced from certified, renewable and responsibly managed forests","https://images-na.ssl-images-amazon.com/images/I/4108NdBws%2BL.jpg|https://images-na.ssl-images-amazon.com/images/I/51FvB8fDaoL.jpg|https://images-na.ssl-images-amazon.com/images/I/41HS1fU2HZL.jpg|https://images-na.ssl-images-amazon.com/images/I/410WV3EN4hL.jpg|https://images-na.ssl-images-amazon.com/images/I/71tPeJmYiLL.jpg|https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/transparent-pixel.jpg","TRUE"
"268","Delta Education My Math Notebooks, Grades 3-6 (Pack of 10)", inch,"https://images-na.ssl-images-amazon.com/images/I/51A-v7OOl-L.jpg","TRUE"
"269","Great Eastern Entertainment Attack On Titan - Armin Lanyard","| Fully licensed | Quality materials | Collectable designs","https://images-na.ssl-images-amazon.com/images/I/518PuT8yYpL.jpg|https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/transparent-pixel.jpg","TRUE"
"270","Great Papers! Scroll Letterhead, 8.5 inchx11 inch, 80 Count (2014338)","| 80 count | 8.5 inch x 11 inch | Compatible with most inkjet and laser printers | easy to use printing templates. | Paper weight: 100 gsm","https://images-na.ssl-images-amazon.com/images/I/51o6CsfzYWL.jpg|https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/transparent-pixel.jpg","TRUE"
"271","Eureka Mickey Teacher Cards","| Each Pack Contains 36 Postcards | Shrink-Wrapped Package | Each Postcard Measures 4 inch X 6 inch | Fun And Creative","https://images-na.ssl-images-amazon.com/images/I/51RHSxx9RcL.jpg|https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/transparent-pixel.jpg","TRUE"
"272","DC Superhereos Supergirl Nail Art Kit","2 inch high | 4 inch wide | Nail Art Strips are a fast and easy way to add fun to your look | Includes 12 nail art strips, a nail file and wooden application stick | Easy to follow directions | Super girl design officially licensed by DC Comics | Look for all the DC Comics costumes and accessories in sizes and styles for every one in the family","https://images-na.ssl-images-amazon.com/images/I/41O2VEDHcpL.jpg|https://images-na.ssl-images-amazon.com/images/I/41eHLlXPfXL.jpg|https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/transparent-pixel.jpg","TRUE"
"273","Creativity for Kids Day at The Spa Deluxe Gift Set","| 30+ PIECE GIFT SET: Comes with everything you need! This ultimate spa set includes: inflatable pedicure pool, battery operated nail dryer, satin eye mask, pedicure slippers and toe separators, 4 bottles of water-based nail polish, one bottle of water based glitter polish, nail file, buffer, press-on nails, sticker nail art, cotton balls and a satin spa bag. | THROW A SPA PARTY: Have a mani-pedi party with your friends! This kit includes enough supplies for a small group and even includes a spa-party invitation you can use as your party invite! | FABULOUS MANICURES: Shape, file, decorate and design your natural nails with nail stickers or use the included press-on nails for a fabulous new look! Use the included battery operated nail dryer for the full mani experience. (2 AA Batteries not included) | PERFECT PEDICURES: Use your inflatable pedi-pool, toe separators and pedicure slippers for the full spa experience. Paint your nails with the kid-friendly polish that is water-based and non-toxic. | KID TESTED AND SAFE: This kit contains non-toxic, kid friendly nail polish. Recommended for ages 8 to 98.","https://images-na.ssl-images-amazon.com/images/I/51CiLXlCg5L.jpg|https://images-na.ssl-images-amazon.com/images/I/61vTrPrezxL.jpg|https://images-na.ssl-images-amazon.com/images/I/51clI%2Bp-zaL.jpg|https://images-na.ssl-images-amazon.com/images/I/41C%2BNCs949L.jpg|https://images-na.ssl-images-amazon.com/images/I/51lluD86jNL.jpg|https://images-na.ssl-images-amazon.com/images/I/417jgqgRFpL.jpg|https://images-na.ssl-images-amazon.com/images/I/41K%2BuWsP9NL.jpg|https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/transparent-pixel.jpg","TRUE"
"274","Disney Pooh Nail Clipper Keyring","| Attached to a keyring | Safety Nail Clipper | Great for a gift","https://images-na.ssl-images-amazon.com/images/I/31uC4Io7HnL.jpg|https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/transparent-pixel.jpg","TRUE"
"275","Rubie's Costume Complete Clown Makeup Kit","100% synthetic | Made in the USA or Imported | Hand Wash | 8 color makeup palette, white cream base, hair color, stick-on jewels, sponges and applicators | Water washable makeup | Enough for the whole family | Look to rubies for all your character accessory needs | Rubies costume company is a family owned business based in new york with more than 60 years of experience bringing children and adults the costumes and accessories they want to halloween and year-round dress up","https://images-na.ssl-images-amazon.com/images/I/51ybuqqhD5L.jpg|https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/transparent-pixel.jpg","TRUE"
"276","Rubies Black Eyelashes and Adhesive","| Fun costumes for kids and adults | 1 Pair of false eyelashes and .03-ounces adhesive^Eye-catching extra long with feathery look^Don't wait for a special occasion, fun anytime you want to add some color^Search for a wide variety of eyelash styles with embellishments and vivid colors; temporary tattoos, wigs and accessories from Rubies^Since 1950 Rubies costume company has been making dress-up fun with costumes and accessories for the entire family","https://images-na.ssl-images-amazon.com/images/I/51dO6eoB-2L.jpg|https://images-na.ssl-images-amazon.com/images/I/41xszbHbCtL.jpg|https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/transparent-pixel.jpg","TRUE"
"277","Creativity for Kids Glitter Nail Art - Glitter Manicure Kit for Kits","| COMPLETE NAIL KIT: Everything you need to create glitter nail art right at your fingertips. With plenty of sparkle, this kit includes: 3 bottles of water-based, peel off glitter polish, 6 glitter pots, confetti and rhinestones | EASY CLEAN-UP: Unique glitter application station minimizes mess for easy glitter application with easy clean-up | KID-FRIENDLY NAIL POLISH: The Glitter Nail Art Kit contains non-toxic and low odor, water based, peel-off glitter polish that is safe for kids | EASY STORAGE: Nail kit comes with a manicure storage bag to hold all of your manicure tools and glitter | GREAT GROUP ACTIVITY: Have a spa day with your friends! This glitter nail kit comes with enough glitter and nail polish for a small group activity. Have a mani day with your friends, or design your nails completely unique to you","https://images-na.ssl-images-amazon.com/images/I/61DTJklgP9L.jpg|https://images-na.ssl-images-amazon.com/images/I/61-xoiHihNL.jpg|https://images-na.ssl-images-amazon.com/images/I/41zSek1YEQL.jpg|https://images-na.ssl-images-amazon.com/images/I/51xtsWJqxiL.jpg|https://images-na.ssl-images-amazon.com/images/I/51xgKCRq0QL.jpg|https://images-na.ssl-images-amazon.com/images/I/41JcMra642L.jpg|https://images-na.ssl-images-amazon.com/images/I/613Z%2Bv3piEL.jpg|https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/transparent-pixel.jpg","TRUE"
"278","Hollywood Makeup Center, Standard Packaging","| Hollywood Makeup Center is a complete kit with everything you need for almost any look | Makeup includes an 8 color palette, 5 highlight color sticks, and 4 packets of cream makeup | Extras include 1 tube of fake blood and 3 blood capsules, plus scar wax, fake skin, black tooth wax, 1 packet hair color, and 3 glitter gels | Includes 2 sponges, 2 mini applicators, and 1 brush for easy application | Makeup washes off with water","https://images-na.ssl-images-amazon.com/images/I/510-%2BLzkraL.jpg|https://images-na.ssl-images-amazon.com/images/I/41FRydmHcrL.jpg|https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/transparent-pixel.jpg","TRUE"
"279","Amscan Patriotic Single Hair Extension, Party Accessory, Red, White & Blue","| 100% Synthetic fiber | Measures 15 inch | Perfect for adding an extra boost of color to game days, costume parties, mardi gras or any party | Complement any costume with this patriotic hair extension","https://images-na.ssl-images-amazon.com/images/I/31EEwGFp8RL.jpg|https://images-na.ssl-images-amazon.com/images/I/51FGSLv3mJL.jpg|https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/transparent-pixel.jpg","TRUE"
"280","amscan Blonde Envy Wig","| 1 wig | Fits most teens and adults | Features a fashionable side part and glorious wavy Blonde hair that extends past the chest | Perfect for everyday wear, Halloween parties, costume parties, themed parties, cosplaying, or any special event","https://images-na.ssl-images-amazon.com/images/I/51TzRHoeDCL.jpg|https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/transparent-pixel.jpg","TRUE"
"281","Vendees Atomic Rainbow Lip Balm by Horizon Group USA, Mix & Create Your Own Shimmery, Flavorful, Layered Lip Balm. Use Your Surprise DIY Dispenser to Revel Surprises & More. Multicolored","| Completely interactive: your Vendees box is filled with fun surprises you can reveal as you pull and unravel each interactive section of your box | Filled with surprises: discover fun surprises that include cool trinkets, fun mini activities and more | Explore your creativity: create colorful and shimmery lip balm all your own that expresses your personal style and creativity | Begin with ease: Use the easy-to-follow instruction sheet to learn how to create eye-catching holographic effects | Kit includes: lip balm wax, Wax chips, measuring cup, spoon plastic, flavor droppers, lip balm tubes, stirrer stick, glitter packets, Vendees surprises, sticker sheet, scratch art coin, easy-to-follow instructions","https://images-na.ssl-images-amazon.com/images/I/51koP7MYpEL.jpg|https://images-na.ssl-images-amazon.com/images/I/61SPpkyPY%2BL.jpg|https://images-na.ssl-images-amazon.com/images/I/51StJ8nSINL.jpg|https://images-na.ssl-images-amazon.com/images/I/61MhpJlYwWL.jpg|https://images-na.ssl-images-amazon.com/images/I/51TR2sxiWTL.jpg|https://images-na.ssl-images-amazon.com/images/I/51nVZy8A9vL.jpg|https://images-na.ssl-images-amazon.com/images/I/51x6jxTtxFL.jpg|https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/transparent-pixel.jpg","TRUE"
"282","Sugar Bombs by Horizon Group USA, Design & Decorate Your Own Emoticon Themed Fizzing Bomb. Fizz In Bowl to Revel Hidden Surprise Gift. Embellish with Glitter, Confetti, Sprinkles & More. Yellow & Pink","| Decorate Like a baker: create an eye-catching sugar bomb decorated with whipped frosting-like soap to create cool patterns, shapes and textures that resemble your favorite sugary dessert | Design with pizzazz: embellish your sugar bomb creation with personality and charm using shimmery glitter, bright confetti, dazzling sprinkles and a dissolvable icon | Watch it fizz: once your sugar bomb is complete, place it into a bowl of warm water and watch it soothingly fizzes and dissolve | Surprise inside: enjoy the surprise left behind your sugar bomb dissolves | Recommended use: place into a bowl of warm water to watch it fizz and bubble, not for bath time. Do not apply around eyes","https://images-na.ssl-images-amazon.com/images/I/41aAcoYor3L.jpg|https://images-na.ssl-images-amazon.com/images/I/41mMyOOcoRL.jpg|https://images-na.ssl-images-amazon.com/images/I/41hep3O5M9L.jpg|https://images-na.ssl-images-amazon.com/images/I/4134TmVfSNL.jpg|https://images-na.ssl-images-amazon.com/images/I/31YJHVk49xL.jpg|https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/transparent-pixel.jpg","TRUE"
"283","Rubie's Child's Pokemon Deluxe Pikachu Costume, X-Small","| Polyester | Deluxe Pokemon child's Pikachu costume features a fleece jumpsuit with attached tail and headpiece with attached ears and printed face | Officially licensed Pokemon costume, look for trademark on packaging and label to help assure you've received authentic safety-tested item | Important: Costumes are sized differently than apparel, use the Rubie's Child Size Chart, do not choose based on child's age or clothing size | Group costume fun: coordinate with additional Pokemon costumes and accessories available from Rubie's | Family-owned, family-focused, and based in the U.S.A. Since 1951, Rubie's has classic and licensed costumes and accessories in sizes and styles for your entire family","https://images-na.ssl-images-amazon.com/images/I/311yBLR6GiL.jpg|https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/transparent-pixel.jpg","TRUE"
"284","Forum Novelties Union Officer Child's Costume, Medium","| Union Officer child costume contains shirt coast with gold tone buttons and pants with decorative trim | READ BEFORE BUYING: Costumes are not the same sizing as clothing, read size chart, Q & A, and reviews to know the best size for your child | Medium fits children 46 to 53 Inch tall, up to 62 pounds | Hat and gun sold separately | Forum Novelties makes costumes and accessories for dress-up, stage performances, costume parties, Halloween and more","https://images-na.ssl-images-amazon.com/images/I/314rdsW5WLL.jpg|https://images-na.ssl-images-amazon.com/images/I/413N%2BekN88L.jpg|https://images-na.ssl-images-amazon.com/images/I/51fUN4SzEkL.jpg|https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/transparent-pixel.jpg","TRUE"
"285","Marvel Avengers Assemble Captain America Costume T-Shirt with Mask, Small","| 100% Cotton | Marvel Avengers Assemble Captain America Costume T-Shirt with Mask, Small | Printed shirt and molded half-mask | Officially licensed Marvel Universe merchandise inspired by the Disney XD cartoon Avengers Assemble","https://images-na.ssl-images-amazon.com/images/I/41V2T9EMMJL.jpg|https://images-na.ssl-images-amazon.com/images/I/415SzB9YT3L.jpg|https://images-na.ssl-images-amazon.com/images/I/51I1fFrEGlL.jpg|https://images-na.ssl-images-amazon.com/images/I/41FRydmHcrL.jpg|https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/transparent-pixel.jpg","TRUE"
"286","Great Eastern Entertainment Boys Attack On Titan - Levi Wallet","| Fully Licensed | Quality Materials | Perfect Gift for Anime Lovers","https://images-na.ssl-images-amazon.com/images/I/51zGt6JwRKL.jpg|https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/transparent-pixel.jpg","TRUE"
"287","Rubie's Adult 2-Tone Costume Wig","100% Polyester | Imported | Hand Wash | Costume wig crafted of synthetic fibers | Super curly pink and blue hairpiece | One size fits most adults and older teens | For best results spritz and style wig before wearing | Rubie's costume company has been bringing costumes and accessories to the world since 1950","https://images-na.ssl-images-amazon.com/images/I/41Kn5kgGcDL.jpg|https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/transparent-pixel.jpg","TRUE"
"288","Great Pretenders Fairy Blooms Deluxe Dress with Wings, Green, Medium","| Running in the fields with fairy friends is where you will find your little one in this outfit | The satin ruched top allows your little fairy to be as free as her spirit | She will Flutter around in the printed tulle skirt made from layers of colored tulle. This outfit would not be complete with matching detachable wings","https://images-na.ssl-images-amazon.com/images/I/51B9cK1r7aL.jpg|https://images-na.ssl-images-amazon.com/images/I/41X7cPqfnsL.jpg|https://images-na.ssl-images-amazon.com/images/I/51r83FI1HgL.jpg|https://images-na.ssl-images-amazon.com/images/I/41Og6%2BrEpnL.jpg|https://images-na.ssl-images-amazon.com/images/I/512jkXZM3QL.jpg|https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/transparent-pixel.jpg","TRUE"
"289","Medieval Princess Fuschia Child Costume","Rule strict but fair in this Medieval Princess Fuschia Child Costume. Costume includes dress, crown, and belt. Does not include shoes.","https://images-na.ssl-images-amazon.com/images/I/41TBtiz3qJL.jpg|https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/transparent-pixel.jpg","TRUE"
"290","Forum Novelties Men's Adult Suede Cowboy Hat","100% Polyester | Imported | Pull On closure | Hand Wash | 0.7 inch high | 14 inch wide | Costume cowboy hat with faux suede finish | Available in several colors for a variety of looks | One size fits most adults | Additional accessories and costume pieces sold separately | Made by Forum Novelties, a leader in costumes and novelty products for more than 30 years | Manufacturer minimum age: 48","https://images-na.ssl-images-amazon.com/images/I/41%2BSEGQut2L.jpg|https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/transparent-pixel.jpg","TRUE"
"291","Nick Jr. Dora the Explorer Child's Dora Costume with Backpack, Small","| 100% Polyester | Imported | Nick Jr. Dora the Explorer Child's Dora Costume with Backpack, Small | Costume includes colorful shorts and shirt | Also includes shoe covers and backpack","https://images-na.ssl-images-amazon.com/images/I/31eYQgt9WwL.jpg|https://images-na.ssl-images-amazon.com/images/I/41j3hP641uL.jpg|https://images-na.ssl-images-amazon.com/images/I/51-MNUhTXhL.jpg|https://images-na.ssl-images-amazon.com/images/I/51ZwQkLFwbL.jpg|https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/transparent-pixel.jpg","TRUE"
"292","Forum Novelties Men's Standard Adult All Wrapped Up Ugly Christmas Sweater, Naughty Stocking, Large","| 100% Polyester | Imported | Adult long sleeve holiday sweater with a red and white stocking with text reading: NAUGHTY | IMPORTANT INFORMATION: Costumes are sized differently than apparel, use Forum's Adult Size Chart for best fit | SWEATER ONLY; other costume pieces and accessories available separately | GROUP COSTUMES: Look for other Holiday costumes and accessories by Forum in sizes and styles for the whole family | FAMILY-OWNED, FAMILY-FOCUSED, Forum Novelties has been providing quality costumes and accessories for more than 30 years, from frightening to funny Forum has it all","https://images-na.ssl-images-amazon.com/images/I/41wBcxGL79L.jpg|https://images-na.ssl-images-amazon.com/images/I/514SCG8b0CL.jpg|https://images-na.ssl-images-amazon.com/images/I/31etTwJCJBL.jpg|https://images-na.ssl-images-amazon.com/images/I/51AqpWcuOEL.jpg|https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/transparent-pixel.jpg","TRUE"
"293","Snow White and The Huntsman Deluxe Queen Ravenna Costume","100% Polyester | Imported | Hand Wash | Queen ravenna's black dress from the movie snow white and the huntsman, | Dress commands attention with the extra high collar and shiny bodice | Available in adult sizes small (dress size 6), medium (dress size 10), and large (dress size 14) | Created in partnership with and officially licensed by universal studios | Look for the complete line of snow white and the huntsman costumes and accessories for adults, teens, and tweens; fun group costume","https://images-na.ssl-images-amazon.com/images/I/41cuvY6BzRL.jpg|https://images-na.ssl-images-amazon.com/images/I/41ws6dXL%2BXL.jpg|https://images-na.ssl-images-amazon.com/images/I/51-MNUhTXhL.jpg|https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/transparent-pixel.jpg","TRUE"
"294","amscan Pretty Potion Witch Halloween Costume for Girls, with Included Accessories", inch,"https://images-na.ssl-images-amazon.com/images/I/41tRA-0gAfL.jpg|https://images-na.ssl-images-amazon.com/images/I/41YIO-IhrCL.jpg|https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/transparent-pixel.jpg","TRUE"
"295","Rubies Devil Girls Child Red Demon Costume","Includes: Dress, Wings And Headpiece","https://images-na.ssl-images-amazon.com/images/I/31oWCB2lSmL.jpg|https://images-na.ssl-images-amazon.com/images/I/51ZwQkLFwbL.jpg|https://images-na.ssl-images-amazon.com/images/I/51I1fFrEGlL.jpg|https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/transparent-pixel.jpg","TRUE"
"296","Rubie's Costume Womens Police Costume","Includes: Dress, Hat, Belt & Handcuffs","https://images-na.ssl-images-amazon.com/images/I/317CMoTQXYL.jpg|https://images-na.ssl-images-amazon.com/images/I/41yT6E41vkL.jpg|https://images-na.ssl-images-amazon.com/images/I/51-MNUhTXhL.jpg|https://images-na.ssl-images-amazon.com/images/I/41FRydmHcrL.jpg|https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/transparent-pixel.jpg","TRUE"
"297","Star Wars: The Force Awakens Child's Stormtrooper Costume, Medium","| Polyester | Made in US | Star Wars Ep VII Child's Stormtrooper Costume, Medium | Officially licensed Star Wars Episode VII: The Force Awakens Stormtrooper costume , Fabric Care Instructions - Hand Wash | Printed jumpsuit with attached boot covers and mask | Costumes are sized differently than clothing, review the Rubie's Child Size Chart to determine best choice for your child; this costume does run long in the legs | Value priced costume; accessories sold separately | Rubie's offers costumes and accessories from Star Wars original and prequel trilogies as well as the Clone Wars series; great group and family costume ideas","https://images-na.ssl-images-amazon.com/images/I/318XPwI0gLL.jpg|https://images-na.ssl-images-amazon.com/images/I/516mmCpZ9UL.jpg|https://images-na.ssl-images-amazon.com/images/I/51ZwQkLFwbL.jpg|https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/transparent-pixel.jpg","TRUE"
"298","Rubie's Costume Dc Heroes and Villains Collection Joker Latex Mask","100% Latex | Imported | One Size closure | Hand Wash | 5.1 inch high | 12 inch wide | Joker mask from the dc heroes and villains collection | Adult size latex mask | Officially licensed product | Look for coordinating batman costumes and accessories from Rubie's costume company | Rubies' collection represents more than six decades of bringing you quality products, innovation, and value for every costume occasion | Manufacturer Minimum Age - 210 Months","https://images-na.ssl-images-amazon.com/images/I/41-O1ndCpVL.jpg|https://images-na.ssl-images-amazon.com/images/I/41qIbRmomFL.jpg|https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/transparent-pixel.jpg","TRUE"
"299","Forum Novelties Jolly Elf Adult Costume","100% Polyester | Imported | Pull On closure | Hand Wash | 0.7 inch high | 14 inch wide | Festive Santa's helper costume | Comes with hat, shirt, and belt | Search forum Christmas for pointy shoes, elf ears, white gloves and more | Fits most adults up to waist size 40-inches, chest size 42-inches | Christmas, Halloween, Easter and more - search forum novelties for all of your holiday costumes","https://images-na.ssl-images-amazon.com/images/I/31Ms4H%2Bz%2BpL.jpg|https://images-na.ssl-images-amazon.com/images/I/41pTLaMITJL.jpg|https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/transparent-pixel.jpg","TRUE"
